AoA_deg,CL,Cd,CL/Cd,C_MLE
-6.989999729884569,-0.19445488791188642,0.022413863656809137,-8.675652305612768,0.04122632452964508
-6.979999897486151,-0.1940030156262376,0.022327999355885468,-8.688777374722562,0.041021946255415775
-6.970000065087732,-0.19355117015589748,0.022242298310672894,-8.701941114737346,0.04081758518701276
-6.960000232689314,-0.19309936201913847,0.022156762742825208,-8.715143284262851,0.04061324061097291
-6.949999827333101,-0.19264756480303336,0.02207138637462537,-8.728385319035187,0.040408903022390724
-6.9399999949346824,-0.1921957845601212,0.021986175219640785,-8.741665280117846,0.04020456676894154
-6.930000162536264,-0.1917440570623765,0.021901130014384106,-8.75498464857493,0.040000263554584164
-6.919999757180051,-0.19129230872949776,0.021816241297760972,-8.768344011171637,0.03979594836805722
-6.909999924781633,-0.19084063585598088,0.021731523454337265,-8.78174216625812,0.03959167207244167
-6.900000092383214,-0.19038900372673007,0.02164697080459958,-8.795179955907546,0.03938741261256839
-6.890000259984796,-0.18993737003287917,0.02156257843882403,-8.808657581084624,0.03918315174994957
-6.879999854628582,-0.18948576349430785,0.021478347006326053,-8.822176280069332,0.03897890943816413
-6.870000022230165,-0.18903418513413575,0.02139428187871777,-8.835734062295396,0.03877467563136179
-6.860000189831745,-0.18858264538678907,0.021310381134727018,-8.849332360343295,0.03857046342650223
-6.849999784475532,-0.18813109962089622,0.02122663819876223,-8.862971981680383,0.038366245509394666
-6.8399999520771155,-0.18767961997827715,0.021143064803725544,-8.876651598078949,0.03816206500247995
-6.8300001196786955,-0.187228149608167,0.02105965284335409,-8.890372077868872,0.03795788200787859
-6.819999714322482,-0.18677668604493283,0.02097640022349861,-8.904134363135293,0.037753709939311215
-6.809999881924065,-0.18632530756414614,0.020893319029059727,-8.917937226966828,0.03754957655029258
-6.8000000495256465,-0.18587391831829775,0.02081039699703598,-8.9317814717697,0.0373454352943867
-6.790000217127228,-0.18542257550764904,0.020727640244360947,-8.945667394921818,0.03714132097569483
-6.779999811771015,-0.1849712064240914,0.020645039002380593,-8.959595881740027,0.036937191190761325
-6.769999979372597,-0.1845199187815391,0.020562608680409645,-8.97356564283278,0.03673310260006468
-6.7600001469741775,-0.18406865676984738,0.02048034146814922,-8.987577529217896,0.03652902316904025
-6.749999741617965,-0.18361738461957905,0.020398231244857512,-9.00163266194317,0.0363249436981983
-6.739999909219547,-0.18316614945157866,0.02031628745717758,-9.015729366777961,0.036120879348140664
-6.7300000768211286,-0.182714974820828,0.02023451010590401,-9.029868964681066,0.035916843666359624
-6.72000024442271,-0.18226379273387497,0.020152892382899856,-9.044051308909362,0.03571280643728355
-6.709999839066497,-0.1818126243599251,0.020071434195279056,-9.058277679164986,0.0355087736846596
-6.700000006668079,-0.1813614877335992,0.019990141466250094,-9.072546486966928,0.03530475913748493
-6.69000017426966,-0.1809104119220605,0.019909015084574995,-9.086858950758712,0.03510077327958571
-6.679999768913447,-0.18045935287589795,0.01982804875602963,-9.101215913695038,0.03489679823183527
-6.669999936515028,-0.18000829628120515,0.019747244941515592,-9.115615713195767,0.03469282016338199
-6.66000010411661,-0.17955729458751019,0.01966660662884629,-9.130059800155957,0.03448886963901642
-6.650000271718191,-0.17910631892506731,0.01958613096790933,-9.144548212126326,0.03428493383619509
-6.639999866361978,-0.17865532460495295,0.019505811685533617,-9.159081789836602,0.034080986431921964
-6.630000033963562,-0.17820436884538587,0.019425658500951272,-9.173659098179824,0.03387705855380312
-6.620000201565142,-0.1777534465273054,0.019345668373192484,-9.188281484945767,0.033673145740343184
-6.609999796208928,-0.1773025642029423,0.01926584076162358,-9.202949738695992,0.03346925504626149
-6.599999963810511,-0.17685166767961574,0.019186173609990954,-9.217662222524792,0.033265354862671494
-6.590000131412092,-0.17640086650589387,0.019106675717144157,-9.232420600911325,0.03306150421375756
-6.5799997260558785,-0.17595001499446392,0.019027331268544473,-9.24722508433646,0.032857628496734986
-6.56999989365746,-0.17549920768090232,0.018948152736428123,-9.262074784920976,0.0326537709414644
-6.560000061259043,-0.17504846428941295,0.018869140720094994,-9.276970630834942,0.03244994695394753
-6.550000228860624,-0.17459771724778542,0.01879028816682804,-9.291912699668778,0.03224611989733026
-6.53999982350441,-0.17414697288227046,0.018711593918925573,-9.306902107689073,0.03204229774947649
-6.529999991105993,-0.17369625890032983,0.018633064234821972,-9.321937428612605,0.031838483770298374
-6.520000158707574,-0.17324563181255595,0.01855470370847407,-9.33701957921502,0.03163471383999727
-6.50999975335136,-0.1727949615728981,0.018476496028630832,-9.35214995879837,0.03143092656663376
-6.499999920952943,-0.17234432240645273,0.018398453486634804,-9.367326581641706,0.031227153683315436
-6.490000088554525,-0.1718937392223625,0.018320576134862102,-9.382550961116722,0.031023406339332597
-6.4800002561561065,-0.17144315993876852,0.018242859110424604,-9.397822945461435,0.03081965996209089
-6.469999850799893,-0.17099260867829288,0.01816530279375546,-9.413143872122719,0.030615928766197373
-6.460000018401474,-0.1705420737487947,0.01808790936870395,-9.428512177525056,0.030412205206512336
-6.450000186003056,-0.1700915884194381,0.01801068084803408,-9.443928847254217,0.030208503580472577
-6.4399997806468425,-0.1696410787398246,0.017933607458593077,-9.45939511230571,0.03000479222918479
-6.429999948248424,-0.16919063819431046,0.017856702441088966,-9.474909421405613,0.02980111347098366
-6.420000115850006,-0.16874019422568376,0.017779956613590678,-9.490472777458962,0.029597433195573352
-6.410000283451588,-0.16828979199593425,0.01770337488545678,-9.506085313381876,0.02939377161305383
-6.399999878095374,-0.16783939583009125,0.017626951310213957,-9.521748422419282,0.02919011625089995
-6.390000045696956,-0.16738901650028054,0.017550690500969777,-9.537460448694674,0.028986468584851873
-6.380000213298538,-0.16693870376358277,0.01747459625405291,-9.553222365573363,0.02878284881621188
-6.369999807942325,-0.16648835067041495,0.01739865532877776,-9.56903551017759,0.028579213486417017
-6.359999975543906,-0.16603806914789526,0.017322882987498737,-9.58489815279123,0.028375610302291472
-6.350000143145488,-0.1655878087434462,0.017247271899892586,-9.60081163586674,0.028172018126806368
-6.339999737789275,-0.16513753859301675,0.017171817783794594,-9.616776783460894,0.027968421190593697
-6.329999905390856,-0.16468734184301648,0.01709653197190943,-9.63279231797461,0.027764860036914845
-6.320000072992438,-0.16423713837547935,0.01702140480103748,-9.648859203763772,0.027561296808343166
-6.31000024059402,-0.16378695484495442,0.016946439159668397,-9.664977598052484,0.0273577412571226
-6.299999835237806,-0.16333677315993006,0.016871631171944144,-9.681148876200126,0.027154185845140125
-6.290000002839389,-0.16288662840192822,0.016796988224395872,-9.697371113551917,0.026950645694305744
-6.280000170440969,-0.16243653064521582,0.01672250876441819,-9.713646016490356,0.026747132105954436
-6.269999765084756,-0.16198641624759422,0.016648185298938904,-9.729974368913268,0.026543609673176052
-6.259999932686339,-0.1615363518605096,0.01657402785953585,-9.746354551200408,0.026340110719333634
-6.250000100287919,-0.16108631639797488,0.016500032260120347,-9.762787966621827,0.026136625520592944
-6.240000267889502,-0.1606362976796116,0.016426197868339855,-9.779274483794259,0.025933148912711795
-6.229999862533289,-0.16018628315725014,0.016352520978955794,-9.795815786654261,0.025729673382672985
-6.22000003013487,-0.159736269455241,0.016279005093822692,-9.81240982078538,0.02552619863219985
-6.210000197736451,-0.15928633468367612,0.016205656495106534,-9.829057818902571,0.025322761353381837
-6.199999792380239,-0.1588364165864487,0.01613246666163107,-9.845761340652265,0.025119334330366356
-6.1899999599818205,-0.1583864933624661,0.01605943733421996,-9.862518223161599,0.02491589921864295
-6.180000127583402,-0.15793657363000102,0.015986567348616844,-9.879329951571227,0.02471246824989448
-6.169999722227188,-0.15748669335563123,0.01591385839045453,-9.896197986158723,0.02450905644730434
-6.159999889828771,-0.1570368453048393,0.015841313635349463,-9.913120143926436,0.024305659323753146
-6.150000057430352,-0.15658702284841602,0.015768929887622428,-9.930098235221816,0.02410227605940122
-6.140000225031934,-0.1561372238468082,0.015696707799183217,-9.947131961960384,0.023898902390717385
-6.129999819675721,-0.155687390474206,0.015624640071494859,-9.96422252044305,0.023695511019214157
-6.1199999872773025,-0.15523764081295321,0.015552740603643311,-9.981368864120833,0.02349216084650096
-6.110000154878884,-0.1547879048427375,0.015481001373070069,-9.998571869646517,0.023288816286331265
-6.099999749522671,-0.15433816002879283,0.015409418686193449,-10.015832730087148,0.02308547131282273
-6.089999917124252,-0.15388845825924582,0.015338001098483649,-10.033149513495575,0.02288213875796641
-6.0800000847258335,-0.15343879889785028,0.015266745992891621,-10.050524124085985,0.02267883408823636
-6.070000252327415,-0.15298910548105907,0.015195646783041784,-10.06795614990167,0.0224755077185892
-6.059999846971202,-0.1525394405468384,0.015124707341796812,-10.085447413934341,0.022272198963481128
-6.0500000145727855,-0.1520898422475644,0.015053934737778265,-10.102995987214607,0.02206891855133469
